"id","cidr","createdAt","createdBy","description","envTypeConfigId","envTypeId","hasConnections","indexId","instanceType","inWorkflow","loadBalancerId","name","outputs","projectId","provisionedProductId","rev","status","studyIds","studyRoles","terminationLocked","updatedAt","updatedBy"
"b2023fd0-3f4f-4f02-98fc-bd8a6d1f7b21","73.133.30.224/32","2024-05-28T21:14:51.849Z","u-hcJvfPLlLZYwy3UrqbJCs","""Running System Analysis Page for the research ""","windows-small","prod-wksgqqvm6wm5g-pa-bzz3ktzzlpmeg","","research","t3.medium","false","","jerryanalysis","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-un7rhttnz3o6q/a180bbf0-1d37-11ef-a31a-0e02e1ce6f4d""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0c17e7f6796fa002f""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0c17e7f6796fa002f""},""Description"":{""S"":""EC2 Windows Instance Id""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-34-229-54-59.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1716931021251-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""34.229.54.59""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RDP to EC2 Windows Instance""},""Description"":{""S"":""Name of the connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""rdp""},""Description"":{""S"":""Protocol for connection""}}}]","Research-Fellowship-C2","pp-un7rhttnz3o6q","10","STOPPING_FAILED","[{""S"":""rfc2-jerry-diabor""}]","{""rfc2-jerry-diabor"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1706127180071""}}","","2024-12-09T19:50:56.497Z","u-74cq57xq1gBAHm-UxlT8M"
"618bb1a6-a099-4a3c-a7b4-8e1d89b5fa1b","150.182.180.140/32","2023-12-04T17:14:13.511Z","u-2NyUhdVKgoBbt6HBPdz0s","Rwork","rstudio-small","prod-7rixzx2sygszm-pa-35hi6h7mizws4","","research","","false","9617c535-0940-47cf-9742-fb735b37189c","DebR","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-wku5paoocihrc/daa9ce20-92c8-11ee-ac7d-12547dd0c05d""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""InstanceSecurityGroupId""},""OutputValue"":{""S"":""sg-0a879ef9d0d89bd23""},""Description"":{""S"":""EC2 Instance Security Group Id""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1701710183191-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePrivateIp""},""OutputValue"":{""S"":""10.128.10.56""},""Description"":{""S"":""Private IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Type""},""OutputValue"":{""S"":""RStudioV2""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""TargetGroupARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:targetgroup/analysis-1701710183191/89ebe17eecaa8457""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RStudio Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0d906b884bf841110""},""Description"":{""S"":""EC2 Linux Instance Id""}}},{""M"":{""OutputKey"":{""S"":""MaxCountALBDependentWorkspaces""},""OutputValue"":{""S"":""100""},""Description"":{""S"":""Maximum number of ALB dependent Workspaces""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0d906b884bf841110""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""NeedsALB""},""OutputValue"":{""S"":""true""},""Description"":{""S"":""Flag to specify environment requires ALB""}}},{""M"":{""OutputKey"":{""S"":""ListenerRuleARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:listener-rule/app/analysis-1697738075242/e4549b32669cf866/93bd1d12165ffa38/359ae20bf6fd2e3d""},""Description"":{""S"":""ARN of the listener rule created by code""}}}]","Research-Fellowship-C2","pp-wku5paoocihrc","3","STOPPING_FAILED","[{""S"":""rfc2-deborah-mudali""}]","{""rfc2-deborah-mudali"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1701708345222""}}","","2024-01-02T15:19:20.657Z","u-2NyUhdVKgoBbt6HBPdz0s"
"b059f096-582b-4237-809f-5b21540b3162","52.55.5.223/32","2024-06-28T17:54:36.472Z","u-g_PQIckPiNpcWM198wbB0","test","linux-medium","prod-eawoj7gbea2iy-pa-k3zz3xjloi4yo","","0","m5.2xlarge","false","","dftest-newal2","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-khq4dfwwndvhw/c9f14f70-3577-11ef-9d55-0affd2193947""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1719597405346-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-024a3ab3c38b0fec3""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""SSH to Main EC2 instance""},""Description"":{""S"":""Name for connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""ssh""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""54.198.71.88""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-54-198-71-88.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-024a3ab3c38b0fec3""},""Description"":{""S"":""EC2 Linux Instance Id""}}}]","aim-ahead-swb-prod","pp-khq4dfwwndvhw","6","STOPPING_FAILED","[{""S"":""testing-david-foster""}]","{""testing-david-foster"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1710197437413""}}","","2024-12-09T19:50:51.187Z","u-74cq57xq1gBAHm-UxlT8M"
"199b6075-24a9-459b-989b-0d180809c52c","35.149.235.49/32","2024-10-17T03:58:36.048Z","u-pFZIGLyhAc_kpRn1KNw_y","For non-gpu purposes.","Sagemaker-Medium","prod-o5niatppdiag6-pa-npc2jrch7qrky","","research","ml.m5.4xlarge","false","","DETERMINE-DATA-PROCESSING","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-eeh6u6yxhyy4w/633f1660-8c3c-11ef-863f-12e274a9f2a3""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1729137644231-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-PrzETU6jYdZg""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1729137644231-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1729137644231-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-przetu6jydzg""},""Description"":{""S"":""SageMaker Notebook Arn""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-PrzETU6jYdZg""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}}]","Consortium-Development-Project","pp-eeh6u6yxhyy4w","175","STOPPING_FAILED","[]","","","2024-12-13T16:12:39.459Z","u-pFZIGLyhAc_kpRn1KNw_y"
"157cbd4b-48b6-4640-ade8-dfb091c2bd45","70.106.192.221/32","2025-01-17T19:35:55.196Z","u-s_Vdf2BEAtl7CCQ1gtXCl","This is the workspace for SUD and HIV health research","filienko","prod-o5niatppdiag6-pa-npc2jrch7qrky","","research","ml.p4de.24xlarge","false","","Multi-modal-health-equity-research","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-zbxc7ncplmr7m/934cae00-d50a-11ef-8924-0e790c696c25""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-TJSsFS1q04eu""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1737142684682-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-TJSsFS1q04eu""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-tjssfs1q04eu""},""Description"":{""S"":""SageMaker Notebook Arn""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1737142684682-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1737142684682-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}}]","PAIR2","pp-zbxc7ncplmr7m","3","STOPPING_FAILED","[{""S"":""PAIR-dickson-adom-acheampong""}]","{""PAIR-dickson-adom-acheampong"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1737142556462""}}","","2025-01-17T20:15:06.923Z","u-s_Vdf2BEAtl7CCQ1gtXCl"
"cb8d6b72-cd44-4fe2-ad99-1a5e81a123ca","52.55.5.223/32","2024-06-25T20:03:22.625Z","u-g_PQIckPiNpcWM198wbB0","test","linux-small","prod-eawoj7gbea2iy-pa-k3zz3xjloi4yo","","0","t3.medium","false","","dftest-al2","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-nexgh523wyhz2/48789930-332e-11ef-8cbf-1287f8371c91""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1719345932591-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""ssh""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-3-90-37-105.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""3.90.37.105""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""SSH to Main EC2 instance""},""Description"":{""S"":""Name for connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0f79b3b0b112f966b""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0f79b3b0b112f966b""},""Description"":{""S"":""EC2 Linux Instance Id""}}}]","aim-ahead-swb-prod","pp-nexgh523wyhz2","18","STOPPING_FAILED","[{""S"":""testing-david-foster""}]","{""testing-david-foster"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1710197437413""}}","","2024-12-09T19:50:52.306Z","u-74cq57xq1gBAHm-UxlT8M"
"6ed5d7a8-ea41-434f-8411-b755f7b975ae","24.147.255.3/32","2024-09-09T17:01:21.764Z","u-74cq57xq1gBAHm-UxlT8M","test","test","prod-wksgqqvm6wm5g-pa-bzz3ktzzlpmeg","","0","t3.medium","false","","windows-example","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-wnfguq7xbpj4w/716b1950-6ecd-11ef-9bd3-128e44ce75c1""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RDP to EC2 Windows Instance""},""Description"":{""S"":""Name of the connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0cf2c9892d293ebee""},""Description"":{""S"":""EC2 Windows Instance Id""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""54.162.232.237""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-54-162-232-237.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0cf2c9892d293ebee""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""rdp""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1725901409940-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}}]","aim-ahead-swb-prod","pp-wnfguq7xbpj4w","6","STOPPING_FAILED","[{""S"":""CDP-feifan-liu-shared""}]","{""CDP-feifan-liu-shared"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1725560354910""}}","","2024-10-21T21:13:03.381Z","u-74cq57xq1gBAHm-UxlT8M"
"36212635-775a-415e-b031-ce3a9e306836","[{""M"":{""toPort"":{""N"":""3389""},""protocol"":{""S"":""tcp""},""cidrBlocks"":{""L"":[{""S"":""18.210.55.120/32""}]},""fromPort"":{""N"":""3389""}}}]","2024-05-15T20:16:26.383Z","u-4CYHGHl8BYRAohPf6EZ8v","A Windows workspace for demonstration purposes.","windows-small","prod-wksgqqvm6wm5g-pa-bzz3ktzzlpmeg","true","0","t3.medium","false","","demo-windows-1","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-apsxe5ep4r2zs/4febfd70-12f8-11ef-859e-0afff069d3c1""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RDP to EC2 Windows Instance""},""Description"":{""S"":""Name of the connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-3-85-189-26.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-07b5f70d072fd787d""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""3.85.189.26""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-07b5f70d072fd787d""},""Description"":{""S"":""EC2 Windows Instance Id""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""rdp""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1715804314681-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}}]","aim-ahead-swb-prod","pp-apsxe5ep4r2zs","28","STOPPING_FAILED","[]","","false","2024-08-12T15:18:35.705Z","u-XXKcqsIbEsUvwwkKvKLNW"
"f3817663-421f-40af-90fb-bf65b4208117","70.22.218.127/32","2024-05-28T16:29:18.104Z","u-aHUsenk475D0i4HAF8YFR","kim testing sagemaker workspace","Sagemaker-Small","prod-o5niatppdiag6-pa-npc2jrch7qrky","","research","ml.t3.medium","false","","Kim-Testing-Sagemaker-001","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-agdlxtuuzl5zw/bc37c060-1d0f-11ef-8905-0e5dfdcebe59""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-imuycffcrlr0""},""Description"":{""S"":""SageMaker Notebook Arn""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1716913886678-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1716913886678-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1716913886678-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-ImUYCFFcRLr0""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-ImUYCFFcRLr0""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}}]","Research-Fellowship-C2","pp-agdlxtuuzl5zw","6","STOPPING_FAILED","[{""S"":""testing-kim-huynh""}]","{""testing-kim-huynh"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1716913602363""}}","","2024-12-09T19:51:00.240Z","u-74cq57xq1gBAHm-UxlT8M"
"6371b486-32cf-4721-a1d1-a06f40d92ac7","73.133.30.224/32","2024-05-28T21:20:53.102Z","u-hcJvfPLlLZYwy3UrqbJCs","Page for analysis build application section","Sagemaker-Small","prod-o5niatppdiag6-pa-npc2jrch7qrky","","research","ml.t3.medium","false","","jerryanalysis","[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-km2ued4wvb4lk/799bea50-1d38-11ef-9907-0affe01702c9""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1716931384475-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-sggla1ftotkl""},""Description"":{""S"":""SageMaker Notebook Arn""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-SGGLa1FTOtkL""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1716931384475-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1716931384475-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-SGGLa1FTOtkL""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}}]","Research-Fellowship-C2","pp-km2ued4wvb4lk","14","STOPPING_FAILED","[{""S"":""rfc2-jerry-diabor""}]","{""rfc2-jerry-diabor"":{""S"":""arn:aws:iam::985832498708:role/swb-Ara2fqbEjt9GaJlwkjrASU-fs-1706127180071""}}","","2024-12-09T19:50:54.085Z","u-74cq57xq1gBAHm-UxlT8M"
