id,cidr,createdAt,createdBy,description,envTypeConfigId,envTypeId,error,indexId,inWorkflow,name,outputs,projectId,provisionedProductId,rev,status,studyIds,studyRoles,updatedAt,updatedBy
5d03ddde-6f22-4772-ab4d-fe36bc89a47b,24.63.24.44/32,2023-01-09T17:57:59.348Z,u-1C8h0BPxkRF2n6fVwbjSt,test,ec2-linux-admin-config-v0_1,prod-5g4g4cuiryx3o-pa-p243jgagteckk,,0,FALSE,test-paul-ec2,"[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-mrlqzhtdmhgxk/76cb0dd0-9047-11ed-84a3-0acf25632f1d""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-032e5609e30bc3af8""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-032e5609e30bc3af8""},""Description"":{""S"":""EC2 Linux Instance Id""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""ssh""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-3-81-91-135.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""SSH to Main EC2 instance""},""Description"":{""S"":""Name for connection""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1673287209136-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""3.81.91.135""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}}]",aim-ahead-swb-prod,pp-mrlqzhtdmhgxk,3,TERMINATED,[],,2023-06-30T06:11:36.983Z,_system_
585ca326-7648-4c72-8a70-9e2e8630148a,71.245.224.137/32,2023-02-22T21:24:23.089Z,u-74cq57xq1gBAHm-UxlT8M,test,sagemaker-small,prod-3lkuc54m5z466-pa-cyvu3ye5s7qug,,0,FALSE,simran-test-demo,"[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-odx4aeduowlym/9805b310-b2f7-11ed-a706-0a9ab6b1a00f""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-HS7rAAiWpCbj""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-HS7rAAiWpCbj""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1677101196864-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1677101196864-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1677101196864-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-hs7raaiwpcbj""},""Description"":{""S"":""SageMaker Notebook Arn""}}}]",aim-ahead-swb-prod,pp-odx4aeduowlym,3,TERMINATED,[],,2023-02-23T20:44:43.576Z,u-74cq57xq1gBAHm-UxlT8M
0a5ca46e-1377-4a1c-8f15-85c0cf9087ce,71.245.224.137/32,2023-06-09T13:01:03.769Z,u-74cq57xq1gBAHm-UxlT8M,test,sagemaker-xl,prod-3lkuc54m5z466-pa-wj4ah4kcifm3k,,0,FALSE,test,"[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-rroqum3p7pc7c/001f8120-06c6-11ee-8360-0e882c0ac511""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionScheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""NotebookInstanceName""},""OutputValue"":{""S"":""BasicNotebookInstance-T50mOUgctPkf""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionName""},""OutputValue"":{""S"":""SageMaker Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionPolicy""},""OutputValue"":{""S"":""presigned-url-access""},""Description"":{""S"":""Inline policy name that has use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1686315794453-sagemaker-notebook-role""},""Description"":{""S"":""IAM role assumed by the SageMaker workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionNotebookArn""},""OutputValue"":{""S"":""arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-t50mougctpkf""},""Description"":{""S"":""SageMaker Notebook Arn""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1686315794453-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionInfo""},""OutputValue"":{""S"":""BasicNotebookInstance-T50mOUgctPkf""},""Description"":{""S"":""The name of the SageMaker notebook instance.""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionRole""},""OutputValue"":{""S"":""analysis-1686315794453-presigned-url-sagemaker-notebook-role""},""Description"":{""S"":""IAM Role name to use for creating presigned URL""}}},{""M"":{""OutputKey"":{""S"":""MetaConnectionType""},""OutputValue"":{""S"":""SageMaker""},""Description"":{""S"":""Type of environment this connection is for""}}}]",aim-ahead-swb-prod,pp-rroqum3p7pc7c,5,TERMINATED,"[{""S"":""Research-Fellowship-jonathan-hernandez-agosto-sagemaker""},{""S"":""Research-Fellowship-jonathan-hernandez-agosto""}]",{},2023-06-21T19:34:12.245Z,_system_
e59cef59-9fbf-4f98-98f1-6295117b9816,71.245.224.137/32,2023-05-10T15:26:14.590Z,u-74cq57xq1gBAHm-UxlT8M,test,rstudio-small,prod-ueoq7fxxkzbp4-pa-u7wvqf32dvoms,,0,FALSE,simran-test,"[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-nmgs546gow53i/51c3b410-ef47-11ed-8bb2-0e239e727623""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-092fab46bdde1e908""},""Description"":{""S"":""EC2 Linux Instance Id""}}},{""M"":{""OutputKey"":{""S"":""MaxCountALBDependentWorkspaces""},""OutputValue"":{""S"":""100""},""Description"":{""S"":""Maximum number of ALB dependent Workspaces""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Type""},""OutputValue"":{""S"":""RStudioV2""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePrivateIp""},""OutputValue"":{""S"":""10.128.10.96""},""Description"":{""S"":""Private IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""NeedsALB""},""OutputValue"":{""S"":""true""},""Description"":{""S"":""Flag to specify environment requires ALB""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-092fab46bdde1e908""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""InstanceSecurityGroupId""},""OutputValue"":{""S"":""sg-06133f94e37e73933""},""Description"":{""S"":""EC2 Instance Security Group Id""}}},{""M"":{""OutputKey"":{""S"":""TargetGroupARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:targetgroup/analysis-1683732508994/258b5c9e038e1554""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1683732508994-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RStudio Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""ListenerRuleARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:listener-rule/app/analysis-1664558298131/24900e75bb67c688/916e40ea13ad04ad/5b7ba557622f077f""},""Description"":{""S"":""ARN of the listener rule created by code""}}}]",aim-ahead-swb-prod,pp-nmgs546gow53i,5,TERMINATED,[],,2023-05-10T16:59:01.502Z,u-74cq57xq1gBAHm-UxlT8M
5749670f-e659-4f88-bc4a-ffb7c3fbe20a,69.7.116.102/32,2022-12-19T16:53:04.741Z,u-74cq57xq1gBAHm-UxlT8M,simran test sagemaker medium,sagemaker_medium,prod-3lkuc54m5z466-pa-h2nwpgikbu6fe,"""Error provisioning environment simran-sagemaker-medium. Reason: Errors from CloudFormation: [{LogicalResourceId : SC-985832498708-pp-bkegvlhtgqz6q, ResourceType : AWS::CloudFormation::Stack, StatusReason : The following resource(s) failed to create: [BasicNotebookInstance]. Rollback requested by user.}, {LogicalResourceId : BasicNotebookInstance, ResourceType : AWS::SageMaker::NotebookInstance, StatusReason : User: arn:aws:sts::985832498708:assumed-role/prod-va-swb-LaunchConstraint/servicecatalog is not authorized to perform: sagemaker:AddTags on resource: arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-msucpllz5mlq because no identity-based policy allows the sagemaker:AddTags action (Service: AmazonSageMaker; Status Code: 400; Error Code: AccessDeniedException; Request ID: 4d14aae2-393a-441b-a4b9-e9532d0ab280; Proxy: null)}, {LogicalResourceId : IAMRole, ResourceType : AWS::IAM::Role, StatusReason : Resource creation Initiated}, {LogicalResourceId : SecurityGroup, ResourceType : AWS::EC2::SecurityGroup, StatusReason : Resource creation Initiated}, {LogicalResourceId : BasicNotebookInstanceLifecycleConfig, ResourceType : AWS::SageMaker::NotebookInstanceLifecycleConfig, StatusReason : Resource creation Initiated}, {LogicalResourceId : InstanceRolePermissionBoundary, ResourceType : AWS::IAM::ManagedPolicy, StatusReason : Resource creation Initiated}, {LogicalResourceId : SC-985832498708-pp-bkegvlhtgqz6q, ResourceType : AWS::CloudFormation::Stack, StatusReason : User Initiated}]""",0,FALSE,simran-sagemaker-medium,,aim-ahead-swb-prod,pp-bkegvlhtgqz6q,3,TERMINATED,[],,2023-01-06T17:34:01.664Z,u-74cq57xq1gBAHm-UxlT8M
b9273c88-b675-4575-887e-1a7a5f3302ec,71.245.224.137/32,2023-04-19T19:54:27.931Z,u-74cq57xq1gBAHm-UxlT8M,test,rstudio-small,prod-ueoq7fxxkzbp4-pa-u7wvqf32dvoms,,0,FALSE,simran,"[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-qwmk64wlkw7p6/5004e6a0-deec-11ed-b816-12c48b848691""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""InstanceSecurityGroupId""},""OutputValue"":{""S"":""sg-09c046d4386d0ee9a""},""Description"":{""S"":""EC2 Instance Security Group Id""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0a2a3504eee706906""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePrivateIp""},""OutputValue"":{""S"":""10.128.10.77""},""Description"":{""S"":""Private IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1681934203109-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""MaxCountALBDependentWorkspaces""},""OutputValue"":{""S"":""100""},""Description"":{""S"":""Maximum number of ALB dependent Workspaces""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RStudio Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""TargetGroupARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:targetgroup/analysis-1681934203109/7e9dde050bf9f793""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""NULL"":true},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""NeedsALB""},""OutputValue"":{""S"":""true""},""Description"":{""S"":""Flag to specify environment requires ALB""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0a2a3504eee706906""},""Description"":{""S"":""EC2 Linux Instance Id""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Type""},""OutputValue"":{""S"":""RStudioV2""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""ListenerRuleARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:listener-rule/app/analysis-1664558298131/24900e75bb67c688/916e40ea13ad04ad/54cbb6dff5b3b179""},""Description"":{""S"":""ARN of the listener rule created by code""}}}]",aim-ahead-swb-prod,pp-qwmk64wlkw7p6,17,TERMINATED,"[{""S"":""simran-test""},{""S"":""simran-test-2""}]",{},2023-05-18T14:19:55.019Z,_system_
89022e35-138d-4964-8ca4-8a7368f9ba04,98.216.28.251/32,2023-07-07T19:55:59.213Z,u-4CYHGHl8BYRAohPf6EZ8v,dadsd,windows_test,prod-iegickme3ylny-pa-icjkiwjlz23le,"""Error provisioning environment test-windows2. Reason: Errors from CloudFormation: [{LogicalResourceId : SC-985832498708-pp-2aolzd5yxipoe, ResourceType : AWS::CloudFormation::Stack, StatusReason : The following resource(s) failed to create: [EC2Instance]. Rollback requested by user.}, {LogicalResourceId : EC2Instance, ResourceType : AWS::EC2::Instance, StatusReason : Failed to receive 1 resource signal(s) within the specified duration}, {LogicalResourceId : EC2Instance, ResourceType : AWS::EC2::Instance, StatusReason : Resource creation Initiated}, {LogicalResourceId : InstanceProfile, ResourceType : AWS::IAM::InstanceProfile, StatusReason : Resource creation Initiated}, {LogicalResourceId : IAMRole, ResourceType : AWS::IAM::Role, StatusReason : Resource creation Initiated}, {LogicalResourceId : SecurityGroup, ResourceType : AWS::EC2::SecurityGroup, StatusReason : Resource creation Initiated}, {LogicalResourceId : InstanceRolePermissionBoundary, ResourceType : AWS::IAM::ManagedPolicy, StatusReason : Resource creation Initiated}, {LogicalResourceId : SC-985832498708-pp-2aolzd5yxipoe, ResourceType : AWS::CloudFormation::Stack, StatusReason : User Initiated}]""",0,FALSE,test-windows2,,aim-ahead-swb-prod,pp-2aolzd5yxipoe,3,TERMINATED,"[{""S"":""1000-genomes""}]",,2023-07-07T22:14:39.507Z,u-4CYHGHl8BYRAohPf6EZ8v
59f7693a-06fd-4ec9-a447-c4af72efbd01,24.63.24.44/32,2023-02-13T20:43:52.863Z,u-1C8h0BPxkRF2n6fVwbjSt,test,windows_test,prod-iegickme3ylny-pa-oglxs2cmqpc46,,0,FALSE,test-paul,"[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-szle5h4hcfcws/72582770-abdf-11ed-9663-12b127c8f26d""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0b4c9ef01f5f2d7f6""},""Description"":{""S"":""EC2 Windows Instance Id""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""rdp""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1676321167850-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""54.89.119.53""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RDP to EC2 Windows Instance""},""Description"":{""S"":""Name of the connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0b4c9ef01f5f2d7f6""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-54-89-119-53.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}}]",aim-ahead-swb-prod,pp-szle5h4hcfcws,3,TERMINATED,[],,2023-03-28T18:47:36.863Z,_system_
878ca223-c457-4a7f-9024-5570c40b7408,134.174.140.197/32,2023-03-07T18:36:48.111Z,u-74cq57xq1gBAHm-UxlT8M,test,windows-large,prod-iegickme3ylny-pa-37ku2jdn4tugs,,0,FALSE,simran-reproduce-INC0010947-C,"[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-op4o7yx3iz5sk/53602220-bd17-11ed-9daa-0e50cf837a4d""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0574d588d9fa78bb9""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RDP to EC2 Windows Instance""},""Description"":{""S"":""Name of the connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""OutputValue"":{""S"":""ec2-54-224-132-4.compute-1.amazonaws.com""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0574d588d9fa78bb9""},""Description"":{""S"":""EC2 Windows Instance Id""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""rdp""},""Description"":{""S"":""Protocol for connection""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePublicIp""},""OutputValue"":{""S"":""54.224.132.4""},""Description"":{""S"":""Public IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1678214337532-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}}]",aim-ahead-swb-prod,pp-op4o7yx3iz5sk,5,TERMINATED,[],,2023-03-09T18:06:21.207Z,u-74cq57xq1gBAHm-UxlT8M
0082c385-df98-46b0-a003-64ab1ba92cf5,45.25.89.161/32,2023-08-24T02:16:25.348Z,u-2JO2ft9MfulwwFCP6A9E8,R test workbench,rstudio-small,prod-7rixzx2sygszm-pa-35hi6h7mizws4,,research,FALSE,fair-learning-R,"[{""M"":{""OutputKey"":{""S"":""CloudformationStackARN""},""OutputValue"":{""S"":""arn:aws:cloudformation:us-east-1:985832498708:stack/SC-985832498708-pp-2a7qo6stydixu/88e88620-4224-11ee-b6f9-0e5df992d867""},""Description"":{""S"":""The ARN of the launched Cloudformation Stack""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1InstanceId""},""OutputValue"":{""S"":""i-0d7c747bf3c3794f5""},""Description"":{""S"":""EC2 Linux Instance Id""}}},{""M"":{""OutputKey"":{""S"":""NeedsALB""},""OutputValue"":{""S"":""true""},""Description"":{""S"":""Flag to specify environment requires ALB""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceInstanceId""},""OutputValue"":{""S"":""i-0d7c747bf3c3794f5""},""Description"":{""S"":""Instance Id for the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Type""},""OutputValue"":{""S"":""RStudioV2""},""Description"":{""S"":""Type of environment this connection is for""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Name""},""OutputValue"":{""S"":""RStudio Notebook""},""Description"":{""S"":""Name for this connection""}}},{""M"":{""OutputKey"":{""S"":""MetaConnection1Scheme""},""OutputValue"":{""S"":""https""},""Description"":{""S"":""Protocol for connection 1""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspaceDnsName""},""Description"":{""S"":""Public DNS name of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""TargetGroupARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:targetgroup/analysis-1692843515529/47dbc08fb1d43565""}}},{""M"":{""OutputKey"":{""S"":""Ec2WorkspacePrivateIp""},""OutputValue"":{""S"":""10.128.10.130""},""Description"":{""S"":""Private IP address of the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""MaxCountALBDependentWorkspaces""},""OutputValue"":{""S"":""100""},""Description"":{""S"":""Maximum number of ALB dependent Workspaces""}}},{""M"":{""OutputKey"":{""S"":""InstanceSecurityGroupId""},""OutputValue"":{""S"":""sg-0f4a85080357a6bda""},""Description"":{""S"":""EC2 Instance Security Group Id""}}},{""M"":{""OutputKey"":{""S"":""WorkspaceInstanceRoleArn""},""OutputValue"":{""S"":""arn:aws:iam::985832498708:role/analysis-1692843515529-ec2-role""},""Description"":{""S"":""IAM role assumed by the EC2 workspace instance""}}},{""M"":{""OutputKey"":{""S"":""ListenerRuleARN""},""OutputValue"":{""S"":""arn:aws:elasticloadbalancing:us-east-1:985832498708:listener-rule/app/analysis-1664558298131/24900e75bb67c688/916e40ea13ad04ad/f765280384300a1d""},""Description"":{""S"":""ARN of the listener rule created by code""}}}]",Pilot-Brian-Yorkgitis,pp-2a7qo6stydixu,5,TERMINATED,[],,2023-08-24T02:25:54.164Z,u-2JO2ft9MfulwwFCP6A9E8
8a114de9-5f42-467a-9e1e-50c078d61395,144.118.0.0/16,2023-03-01T20:41:29.036Z,u-Zx_hKGIZiAKdLne_UsNRQ,ResearchFellowship Sagemaker instance,sagemaker-large,prod-3lkuc54m5z466-pa-cyvu3ye5s7qug,"""Error provisioning environment ResearchFellowship-SageMaker-MaryLucas. Reason: Errors from CloudFormation: [{LogicalResourceId : SC-985832498708-pp-buazewvavqrum, ResourceType : AWS::CloudFormation::Stack, StatusReason : The following resource(s) failed to create: [BasicNotebookInstance]. Rollback requested by user.}, {LogicalResourceId : BasicNotebookInstance, ResourceType : AWS::SageMaker::NotebookInstance, StatusReason : Health check failed for Notebook Instance 'arn:aws:sagemaker:us-east-1:985832498708:notebook-instance/basicnotebookinstance-qtt5jxrqmjal' after running Notebook Instance Lifecycle Config 'arn:aws:sagemaker:us-east-1:985832498708:notebook-instance-lifecycle-config/basicnotebookinstancelifecycleconfig-x5bx9oe7x9q2'. Please check your CloudWatch logs for more details if your Notebook Instance has Internet access.}, {LogicalResourceId : BasicNotebookInstance, ResourceType : AWS::SageMaker::NotebookInstance, StatusReason : Resource creation Initiated}, {LogicalResourceId : IAMRole, ResourceType : AWS::IAM::Role, StatusReason : Resource creation Initiated}, {LogicalResourceId : SecurityGroup, ResourceType : AWS::EC2::SecurityGroup, StatusReason : Resource creation Initiated}, {LogicalResourceId : BasicNotebookInstanceLifecycleConfig, ResourceType : AWS::SageMaker::NotebookInstanceLifecycleConfig, StatusReason : Resource creation Initiated}, {LogicalResourceId : InstanceRolePermissionBoundary, ResourceType : AWS::IAM::ManagedPolicy, StatusReason : Resource creation Initiated}, {LogicalResourceId : SC-985832498708-pp-buazewvavqrum, ResourceType : AWS::CloudFormation::Stack, StatusReason : User Initiated}]""",research,FALSE,ResearchFellowship-SageMaker-MaryLucas,,Research-Fellowship,pp-buazewvavqrum,3,TERMINATED,"[{""S"":""Research-Fellowship-mary-lucas""}]",{},2023-03-21T19:24:49.741Z,_system_
